S2N,NPIX,CLOUDNUM,DISTANCE_PC,BEAMFWHM_PC,BEAMMAJ_PC,BEAMMIN_PC,RMSTORAD,PPBEAM,SIGCHAN_KMS,TMAX_K,XCTR_PIX,YCTR_PIX,VCTR_PIX,XCTR_DEG,YCTR_DEG,VCTR_KMS,XMAX_PIX,YMAX_PIX,VMAX_PIX,XMAX_DEG,YMAX_DEG,VMAX_KMS,MOMYPIX_NOEX,MOMYPIX,MOMVPIX_NOEX,MOMVPIX,MOMXPIX_NOEX,MOMXPIX,FLUX_NOEX,FLUX_KKMS_PC2,SIGV_KMS,MOMMAJPIX,MOMMAJPIX_NOEX,MOMMAJ_PC,MOMMAJ_NODC_PC,MOMMAJPIX_NODC,MOMMAJPIX_NODC_NOEX,MOMMINPIX,MOMMINPIX_NOEX,MOMMIN_PC,MOMMIN_NODC_PC,MOMMINPIX_NODC,MOMMINPIX_NODC_NOEX,POSANG,PA_DC,FWHM_MIN_DC,FWHM_MAJ_DC,RAD_PC,RAD_NOEX,RAD_NODC,RAD_NODC_NOEX,SIGV_NOEX,SIGV_NODC_NOEX,SIGV_NODC,ALPHA_CO,MLUM_MSUN,MVIR_MSUN
111.07099151611328,12734,290,50000.0,1.6968478838829884,1.6968478838829884,1.6968478838829884,1.91,38.556535928728394,0.09973557011108974,22.21419906616211,486.757116476276,237.60056977684846,124.94775347964178,84.90328754999052,-69.76904251531751,231.23693837327156,484,237,126,84.90594512390105,-69.76924287434886,231.5000000033894,4.824314145144018,4.872248565016547,5.745204563214259,5.757828733041648,7.187011884863337,7.255338966568202,1213.8698438578654,1240.9009419839165,1.435997840855103,7.339614049775458,7.574628724045154,2.1350071832367306,2.2533305000193624,7.746379649953553,7.574628724045156,3.474225399131287,4.18952819471558,1.01061120285415,1.241200093933112,4.266931614816948,4.18952819471558,0.38868823872373115,0.38868823872373115,2.3798075182137914,5.0275577113709184,2.805595728171033,3.129844192820457,3.1942339016721264,3.129844192820457,1.4328341786725314,1.436301140958111,1.4394571834152978,6.7,8314.03631129224,6016.805944253085
114.12053680419922,1003,291,50000.0,1.6968478838829884,1.6968478838829884,1.6968478838829884,1.91,38.556535928728394,0.09973557011108974,22.824108123779297,478.5240672598267,226.89332687317932,128.36962881197599,84.91122284016397,-69.77261196189622,232.09240720644715,481,232,129,84.90883638240584,-69.77090966958325,232.25000000347012,3.431393756104874,3.490153460681009,2.3625919290774786,2.800744433390186,4.072244468146355,4.981815454151617,279.90330300222655,279.90330300222655,0.6930464648802432,4.495800157536047,4.507143378171823,1.3077752543445984,1.4931573211558402,5.133096759077896,4.507143378171822,1.6953680155394149,2.8360706420506046,0.4931625650693701,0.8731849663336747,3.0017887983118476,2.8360706420506046,0.5831389197903757,0.5831389197903759,1.1613090936842325,3.0795753833261084,1.5338926850372854,1.9864090878689324,2.1809176949619076,1.986409087868932,0.5821665183506943,0.5906479823329235,0.7001861084228866,6.7,1875.3521301149178,766.2191831778085
62.31174850463867,7177,292,50000.0,1.6968478838829884,1.6968478838829884,1.6968478838829884,1.91,38.556535928728394,0.09973557011108974,12.462349891662598,505.0295345900328,275.1195399222639,141.86990920424256,84.88569211043507,-69.75653413089358,235.46747730487695,508,276,142,84.88283094177606,-69.75624013223613,235.50000000381982,4.875339490307193,4.931839886083684,5.364218297305301,5.426637746163608,4.987709446587741,5.024836802930842,585.6439293193858,594.0999810015019,1.3529884120738709,4.384557019845829,5.00123448989242,1.2754159372955398,1.4648987961469115,5.0359511059812965,5.00123448989242,4.251977036388465,4.8614642080406085,1.2368499834027,1.4314470130914647,4.920952346805424,4.8614642080406085,0.33478186248992187,0.33478186248992053,2.912559133612875,3.0033750148954734,2.398931244044316,2.7395651918532042,2.7658257564807416,2.7395651918532042,1.3373407149126957,1.341054574470623,1.3566594366868787,6.7,3980.4698727100626,4567.087099053752
69.9753189086914,7388,293,50000.0,1.6968478838829884,1.6968478838829884,1.6968478838829884,1.91,38.556535928728394,0.09973557011108974,13.995064735412598,511.83198839473715,266.1138443276837,155.16186049808618,84.87913367266994,-69.75953476644702,238.79046512869542,501,262,153,84.88956855024324,-69.76090790735489,238.2500000041157,3.9949164495198644,4.026467648397066,6.219191826904393,6.3576840321637835,5.419177852520458,5.452150730522298,867.6845907272912,867.6845907272912,1.586288737084193,4.994761488086274,5.543270462284439,1.4529172219818043,1.6217925649652318,5.57531215309281,5.543270462284439,2.9155077415515733,3.8208635956230963,0.8480868242908955,1.1128764223313825,3.8257873271527907,3.8208635956230963,2.8335678875543566,-0.3080247660354366,1.9970918537668414,3.421358598093434,2.120185993638374,2.5569561822038946,2.565987228785959,2.5569561822038946,1.5515957923423518,1.5547979568933947,1.5894210082119677,6.7,5813.486757872851,5548.451342412772
79.55098724365234,4529,294,50000.0,1.6968478838829884,1.6968478838829884,1.6968478838829884,1.91,38.556535928728394,0.09973557011108974,15.910198211669922,501.0374453106013,289.8971066014286,143.69354071504887,84.88954407922257,-69.75160892018852,235.9233851826276,503,291,144,84.88765436387133,-69.7512409981329,236.0000000038736,3.155218016125017,3.1618683605582967,5.964810636153192,6.18639788592191,4.423876508677855,4.511635671257376,436.1843144666274,437.93799883151553,1.5433802971896011,3.789610138861818,4.434338164220421,1.10235290483486,1.316975548992119,4.5274284407508345,4.434338164220421,1.9346587887603395,3.1404982310812772,0.5627694294418333,0.9143041619502857,3.143146180260141,3.1404982310812772,0.08682622339952943,0.08682622339952946,1.3252207331802595,2.5958427170032228,1.5043848167462572,2.0733526003936764,2.0958855891297454,2.0733526003936764,1.4878636318077152,1.4912026591987517,1.546599471646892,6.7,2934.1845921711542,3726.8179996711
84.49674224853516,11325,295,50000.0,1.6968478838829884,1.6968478838829884,1.6968478838829884,1.91,38.556535928728394,0.09973557011108974,16.899349212646484,472.50893694117343,290.0631177588878,152.08101484107863,84.91702091280368,-69.75155555482016,238.02025371436065,473,292,152,84.91654793497744,-69.75090993306031,238.0000000040888,5.531967493333857,5.5927410307245875,5.770599112497515,5.842356610342288,5.196341364872317,5.318381388889069,945.8124639757527,955.5682605218105,1.4571799783020445,5.058315299496822,5.544776360586747,1.471404276336896,1.6383751750645157,5.6323189674128145,5.544776360586747,4.659564065536449,5.18267141920585,1.3554122441869283,1.5350521233942,5.277120480185506,5.182671419205849,1.3327497026750503,1.33274970267505,3.1917519218917625,3.4648922842623806,2.6973361722397833,2.978367878121605,3.0290162974393455,2.9783678781216043,1.4391981096516275,1.4426497782796082,1.4605891527427317,6.7,6402.30734549613,5956.550204277912
98.88187408447266,6174,296,50000.0,1.6968478838829884,1.6968478838829884,1.6968478838829884,1.91,38.556535928728394,0.09973557011108974,19.77637481689453,461.0298000596341,288.0042832037388,157.5051185066224,84.92807724929513,-69.75224141543086,239.3762796308925,462,290,157,84.92714243459287,-69.75157624183362,239.25000000422332,3.4001382195005982,3.4146915876286843,5.467503584717214,5.467503584717214,5.213776112524974,5.246227838207224,798.2028314349835,801.6594251220032,1.363232383716239,4.6246862557939155,5.214390499806935,1.34526670058874,1.5261012959689517,5.246349802108502,5.214390499806936,2.349902686088336,3.399195931446169,0.6835589828949349,0.9932248249725063,3.414455434713013,3.399195931446169,3.1170061604118873,-0.024586493177905972,1.6096583948819605,3.1678609924590133,1.8315786007687898,2.339103073157813,2.3515208335665942,2.3391030731578133,1.363232383716239,1.3668758963263796,1.3668758963263796,6.7,5371.118148317421,3539.962721618879
86.69722747802734,6780,297,50000.0,1.6968478838829884,1.6968478838829884,1.6968478838829884,1.91,38.556535928728394,0.09973557011108974,17.339445114135742,491.81506466788096,281.9974309233478,148.32965944928358,84.89842430556368,-69.75424323636362,237.08241486631096,495,284,149,84.8953570472729,-69.7535753858247,237.2500000040081,4.071782698418769,4.105335342772118,6.462107443164756,6.571571141238121,4.544244084079542,4.607521523263538,792.9891998469608,795.3457141167021,1.6398626529857825,4.06058185324276,4.70720811775404,1.1811753814302037,1.383624931671157,4.7565521408305305,4.707208117754041,3.051879736191069,3.8822365169099906,0.8877558295237459,1.1433954183477686,3.930703907155731,3.88223651690999,2.6706845561694283,-0.470908097420365,2.090505222455595,2.781455464888921,1.9558580279243756,2.375101531042067,2.402374893706055,2.375101531042067,1.612445302810023,1.61552686096502,1.6428927854863058,6.7,5328.816284581904,5469.978465397777
92.87294006347656,3839,298,50000.0,1.6968478838829884,1.6968478838829884,1.6968478838829884,1.91,38.556535928728394,0.09973557011108974,18.574588775634766,487.2521055137567,273.3883484851886,172.91840813977262,84.90281782264032,-69.75711329587267,243.22960203959468,486,273,169,84.90402401153139,-69.75724283020104,242.2500000045461,3.257818926486048,3.2780668667729107,4.86266532271943,4.9644528037000315,4.301330397761058,4.358604011355673,439.1008791750791,449.9207760410158,1.237099346817555,4.026252376679771,4.654925957963771,1.1711893414883652,1.3751098659602359,4.727279501179787,4.654925957963771,1.187310180218094,2.728826061477307,0.3453745314541818,0.799078367134638,2.7470290762214797,2.728826061477307,2.648612290292982,-0.49298036329681116,0.8132948697114794,2.7579401378634,1.214764459752734,1.9801760352035302,2.0021506524330652,1.9801760352035302,1.2115681755152192,1.2156663308106632,1.241113201058552,6.7,3014.469199474806,1933.4572403173852
101.79967498779297,8799,299,50000.0,1.6968478838829884,1.6968478838829884,1.6968478838829884,1.91,38.556535928728394,0.09973557011108974,20.359935760498047,484.089016654528,274.8928161887207,164.64466114541275,84.90586533948414,-69.75661200981774,241.16116529078215,486,270,159,84.90402344792054,-69.75824282438221,239.7500000042771,5.382272641200429,5.405317841476307,5.620794381253939,5.730976095351233,5.893835925874018,5.970801323039742,1092.5592451987718,1099.6977380136507,1.4292684332690355,5.90801472556326,6.328397283759572,1.7185718202896287,1.8635267026095297,6.40633290416806,6.328397283759573,4.204014684350946,4.863902602385118,1.2228983007351126,1.4194093573687776,4.8795699347169315,4.863902602385118,2.5531814029593147,-0.5884112506304785,2.879705431605329,4.046927371243344,2.768932578825091,3.0824694928080896,3.10638306073489,3.0824694928080896,1.4016547038234977,1.4051985954646842,1.4327440239919718,6.7,7367.97484469146,5882.654260842283
100.3360366821289,10490,300,50000.0,1.6968478838829884,1.6968478838829884,1.6968478838829884,1.91,38.556535928728394,0.09973557011108974,20.06720733642578,497.08195458910853,252.58513056297463,139.84279635789633,84.8933404657184,-69.7640467011489,234.96069909323586,494,260,146,84.89631284843526,-69.76157544881157,236.5000000039274,6.461894623994121,6.510159857039332,6.162295781451794,6.247745864153383,5.08167662239478,5.174035814608582,1288.3860869066611,1300.826869580929,1.5587489664856187,6.257090514101236,6.702627288518248,1.8201138511060047,1.9575640732382307,6.729609571380016,6.702627288518248,4.141138414565269,4.759654068772928,1.2046083352495764,1.4036822686056765,4.825504186107727,4.759654068772927,1.9599252089853405,-1.1816674446044526,2.8366358542570644,4.286040580822896,2.828170425863759,3.1381212108170997,3.166108306447054,3.1381212108170997,1.5373421537499472,1.5405739455287146,1.5619364662064104,6.7,8715.540026192224,7146.465030046028
109.99279022216797,3412,301,50000.0,1.6968478838829884,1.6968478838829884,1.6968478838829884,1.91,38.556535928728394,0.09973557011108974,21.998558044433594,494.7042973030877,268.19811898064194,158.88027154603586,84.89563681901079,-69.7588426822994,239.72006789078284,487,267,155,84.90305940050305,-69.75924275078498,238.7500000041695,4.665901620231869,4.836172916121681,3.8796186681236287,3.9864759808217802,4.521919773651771,4.7488741095103135,946.2322384149571,946.2322384149571,0.9916159729818164,4.182900792403244,4.668677188560542,1.216756518528485,1.4141213155973498,4.8613909861934275,4.668677188560542,4.018319821853074,4.519054068842608,1.1688818548246847,1.3731450980809068,4.7205251267472805,4.519054068842608,1.4940159041154224,1.4940159041154224,2.7525064220141235,2.8652426397529482,2.2778258459620817,2.5519970983987563,2.661551763328203,2.5519970983987563,0.9647631208671862,0.969904667135269,0.9966189953126814,6.7,6339.755997380213,2329.3829018914817
109.49189758300781,4130,302,50000.0,1.6968478838829884,1.6968478838829884,1.6968478838829884,1.91,38.556535928728394,0.09973557011108974,21.898380279541016,490.3641895031189,261.97819298291836,132.71730428177906,84.89981678209158,-69.76091641001227,233.17932607401485,489,262,138,84.9011312656265,-69.76090925623875,234.5000000037122,3.1234732304456787,3.3026162728738164,7.114268975664612,7.590739540654126,2.914357640899226,2.9791300874917024,484.11140000066763,502.1645606019716,1.8950621995617247,0.0,3.648186295502791,0.0,1.1261790436807897,3.871518370739695,3.6481862955027915,0.0,2.222679067333278,0.0,0.6465511323353089,2.2226790673332775,2.2226790673332775,2.2895031719670413,,,,,1.5821088793657028,1.6298158100263302,1.5821088793657025,1.7757686386088871,1.778567244107527,1.8976848853677226,6.7,3364.5025560332097,
109.46178436279297,5733,303,50000.0,1.6968478838829884,1.6968478838829884,1.6968478838829884,1.91,38.556535928728394,0.09973557011108974,21.892356872558594,486.99272049945256,267.0524277000591,139.22334267541115,84.90306642482498,-69.75922527550071,234.8058356725979,487,265,142,84.90305899432094,-69.75990941346663,235.50000000381982,4.517901065499074,4.518708115185171,5.981457833493623,6.021636457500392,4.297866860503249,4.305585004588733,711.6797173007271,721.744361217548,1.5021016670604996,3.840370389540136,4.5700008764125934,1.1171184632260975,1.3293593685403036,4.5700008764125934,4.5700008764125934,3.457768213752396,4.242426378864461,1.0058240016796054,1.2373053754833645,4.25354255904321,4.242426378864461,2.0039684334326298,-1.1376242201571631,2.368534520928378,2.630612949878984,2.0246221297807474,2.446384877115635,2.449587839518089,2.446384877115635,1.4920347448709823,1.4953644585343073,1.5054091145370803,6.7,4835.687220157572,4750.9009388796385
114.05071258544922,1507,304,50000.0,1.6968478838829884,1.6968478838829884,1.6968478838829884,1.91,38.556535928728394,0.09973557011108974,22.810142517089844,488.5771964759602,265.9241172445775,149.3214717222442,84.90153955306657,-69.75960125877343,237.33036793457782,487,268,152,84.9030596035845,-69.75890941943,238.0000000040888,3.99534381935918,5.348777359503445,2.967104465799984,3.320458839444111,3.965578892259775,5.106152423153001,551.6999187292294,551.6999187292294,0.8241014790246203,5.369840717447553,4.767824831608909,1.562023347118415,1.7202208017542926,5.913683506268493,4.767824831608909,3.7799892368664496,2.9927302852152993,1.099554297887679,1.314633912482295,4.519378487400834,2.9927302852152997,2.3456238142591737,-0.7959688393306196,2.5892525012658383,3.6782838886007805,2.5031418883525345,2.0987147718326207,2.872287315990311,2.0987147718326207,0.7350405588188069,0.7417761165298112,0.8301147099503482,6.7,3696.3894554858366,1767.9915880496103
118.69705963134766,1089,305,50000.0,1.6968478838829884,1.6968478838829884,1.6968478838829884,1.91,38.556535928728394,0.09973557011108974,23.739412307739258,490.3237727821903,272.44163806672987,151.93743266069976,84.89985837917433,-69.75742861931691,237.98435816926207,491,273,152,84.89920704843112,-69.75724243918107,238.0000000040888,2.7802647675135654,4.170445731757562,2.844812595698767,4.320272242625095,3.8798049478441268,5.802906624584716,425.977722085837,425.977722085837,1.075453314633165,5.342427482771252,3.8852168354547736,1.5540491603896935,1.7129832056249341,5.8888024835465425,3.885216835454774,3.227222789551194,2.7726970176227463,0.9387610562176455,1.183433559823337,4.068344898721611,2.772697017622746,3.054457046739035,-0.08713560685075813,2.2106133526757374,3.6595061138491674,2.306977061086526,1.8235527180235098,2.7194548964496574,1.8235527180235098,0.704175216266423,0.7112031490012173,1.0800680607724893,6.7,2854.050737975108,2774.9792524248915
4.997302055358887,275,306,50000.0,1.6968478838829884,1.6968478838829884,1.6968478838829884,1.91,38.556535928728394,0.09973557011108974,0.9994603991508484,534.9639076116371,355.7570470470021,85.06611630248493,84.85692953905279,-69.72964780239927,221.26652907790952,535,356,84,84.85689503906505,-69.72956680679472,221.00000000225958,1.6944678765559587,2.0952208153661553,1.7672659253112515,1.963408656435692,1.7616656032595444,1.9828101183271845,3.0857652982808275,3.0857652982808275,0.48061279957662223,0.0,1.8345377487330707,0.0,0.6261403681296597,2.152512028596047,1.8345377487330707,0.0,1.6152889310556924,0.0,0.5570613350133936,1.9150358055716337,1.6152889310556924,2.516967778043302,,,,,0.9564183924316212,1.1280302007937992,0.9564183924316211,0.43041215046686704,0.4418164813753524,0.49085216416173877,6.7,20.674627498481545,
3.5601131916046143,230,307,50000.0,1.6968478838829884,1.6968478838829884,1.6968478838829884,1.91,38.556535928728394,0.09973557011108974,0.7120226621627808,498.79859068058425,652.100112266175,87.0853786767655,84.89183797784816,-69.63087513757415,221.77134467153397,500,652,88,84.89068738442185,-69.63090834660994,222.0000000023672,1.5798439176126804,2.2776567350997126,1.5753643662513006,1.6064471107882092,2.389704067558881,3.304957348410977,2.057262403342271,2.7395437707819026,0.38903063642123686,0.0,2.4305072814631803,0.0,0.9667145954292576,3.3233199787079335,2.4305072814631803,0.0,1.5163201146220773,0.0,0.6528511255237347,2.2443368485727575,1.5163201146220775,2.896754539428286,,,,,1.0666044610040857,1.5173633277176806,1.066604461004086,0.38100344026188715,0.39384109160520253,0.4016117777402658,6.7,18.35494326423875,
6.02679443359375,191,308,50000.0,1.6968478838829884,1.6968478838829884,1.6968478838829884,1.91,38.556535928728394,0.09973557011108974,1.205358862876892,432.8067930090683,1029.7967667385449,88.49469231221029,84.95480636695402,-69.50497373834287,222.12367308043306,433,1030,88,84.95462230452462,-69.50490603503195,222.0000000023672,1.9080714121335034,2.6006861331687445,1.138683754278783,1.2691541710811536,1.5927399128004407,1.777904063460006,2.416997845481984,2.828631720736506,0.30120563648373794,0.0,1.9305305494575706,0.0,0.7643725269135901,2.6277191860741826,1.9305305494575706,0.0,1.5654420276928442,0.0,0.5078792738963869,1.7459603337860792,1.5654420276928445,1.319998396440009,,,,,0.9658647541324296,1.190052570857708,0.9658647541324297,0.2666277542533911,0.2846709386003264,0.3172885428044287,6.7,18.95183252893459,
